,Timestamp,,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
49090,55:47.0,IMU,71164856,0,-0.01038744,-0.01200087,0.00145617,-1.821063,0.9104955,-9.558937,0,0,29.12256,1,1,1000,1000
49091,55:47.0,IMU,71164856,1,-0.01024702,-0.01218093,0.001443564,-1.821726,0.9108741,-9.557686,0,0,29.12256,1,1,760,800
49144,55:47.0,IMU,71204840,0,-0.009776855,-0.01227716,0.001161978,-1.82171,0.9134694,-9.561309,0,0,29.12468,1,1,1000,1000
49145,55:47.0,IMU,71204840,1,-0.009876017,-0.01243606,0.001189422,-1.821113,0.9130728,-9.562955,0,0,29.12468,1,1,760,800
49242,55:47.0,IMU,71244824,0,-0.01037767,-0.01075425,0.000885763,-1.823075,0.9164659,-9.559535,0,0,29.1268,1,1,1000,1000
49243,55:47.0,IMU,71244824,1,-0.01050513,-0.01072017,0.00101556,-1.823724,0.9169778,-9.557804,0,0,29.1268,1,1,760,800
49294,55:47.1,IMU,71284808,0,-0.01112024,-0.001153444,0.000952035,-1.825041,0.9199849,-9.552362,0,0,29.12891,1,1,1000,1000
49295,55:47.1,IMU,71284808,1,-0.01091594,-0.001247506,0.000978321,-1.823454,0.9183759,-9.554554,0,0,29.12891,1,1,760,800
49346,55:47.1,IMU,71324792,0,-0.01107725,0.0114374,0.001209332,-1.827029,0.920398,-9.547866,0,0,29.13103,1,1,1000,1000
49347,55:47.1,IMU,71324792,1,-0.01124487,0.01132363,0.001009162,-1.828322,0.9229224,-9.548903,0,0,29.13103,1,1,760,800
49445,55:47.2,IMU,71364776,0,-0.01074909,0.02502227,0.001319949,-1.830127,0.9241898,-9.547812,0,0,29.13315,1,1,1000,1000
49446,55:47.2,IMU,71364776,1,-0.01043914,0.02497137,0.001123606,-1.830542,0.9251066,-9.544873,0,0,29.13315,1,1,760,800
49499,55:47.2,IMU,71404760,0,-0.006433472,0.0410649,0.001377086,-1.832898,0.9276751,-9.534204,0,0,29.13526,1,1,1000,1000
49500,55:47.2,IMU,71404760,1,-0.006404787,0.04116838,0.001428195,-1.832497,0.9259716,-9.535416,0,0,29.13526,1,1,760,800
49601,55:47.2,IMU,71444744,0,-0.007379435,0.05376475,0.001849108,-1.836567,0.9290887,-9.526982,0,0,29.13738,1,1,1000,1000
49602,55:47.2,IMU,71444744,1,-0.007158237,0.05355484,0.001932759,-1.83744,0.9290695,-9.526643,0,0,29.13738,1,1,760,800
49654,55:47.3,IMU,71484728,0,-0.009243095,0.06823651,0.002462826,-1.840282,0.9315681,-9.5168,0,0,29.13949,1,1,1000,1000
49655,55:47.3,IMU,71484728,1,-0.009293122,0.06820374,0.002239399,-1.841471,0.9331216,-9.515783,0,0,29.13949,1,1,760,800
49706,55:47.3,IMU,71524712,0,-0.01094574,0.07170732,0.002881479,-1.845226,0.9343833,-9.511629,0,0,29.14161,1,1,1000,1000
49707,55:47.3,IMU,71524712,1,-0.01096767,0.07165947,0.002920436,-1.846655,0.932068,-9.513474,0,0,29.14161,1,1,760,800
49807,55:47.4,IMU,71564696,0,-0.01167386,0.08148083,0.003610065,-1.847927,0.9354322,-9.489155,0,0,29.14372,1,1,1000,1000
49808,55:47.4,IMU,71564696,1,-0.01164764,0.08144419,0.003565853,-1.846251,0.9361308,-9.488918,0,0,29.14372,1,1,760,800
49861,55:47.4,IMU,71604680,0,-0.009155574,0.08433539,0.003992471,-1.850561,0.9382443,-9.486597,0,0,29.14583,1,1,1000,1000
49862,55:47.4,IMU,71604680,1,-0.009062342,0.08424587,0.004093462,-1.851545,0.9393469,-9.486473,0,0,29.14583,1,1,760,800
49961,55:47.4,IMU,71644664,0,-0.01075344,0.08842497,0.004494258,-1.853871,0.9415618,-9.472338,0,0,29.14795,1,1,1000,1000
49962,55:47.4,IMU,71644664,1,-0.01070721,0.08817146,0.00459238,-1.851838,0.9401183,-9.47296,0,0,29.14795,1,1,760,800
50012,55:47.5,IMU,71684648,0,-0.01186127,0.09498407,0.00517802,-1.852743,0.9431047,-9.45429,0,0,29.15006,1,1,1000,1000
50013,55:47.5,IMU,71684648,1,-0.01186199,0.09487922,0.004986407,-1.850121,0.9429535,-9.454315,0,0,29.15006,1,1,760,800
50064,55:47.5,IMU,71724632,0,-0.00761419,0.101101,0.005478394,-1.854617,0.9448817,-9.441112,0,0,29.15218,1,1,1000,1000
50065,55:47.5,IMU,71724632,1,-0.007809173,0.1009261,0.00569026,-1.854236,0.9448293,-9.441724,0,0,29.15218,1,1,760,800
50163,55:47.6,IMU,71764616,0,-0.002357914,0.09922817,0.005813638,-1.855995,0.9479147,-9.430226,0,0,29.15429,1,1,1000,1000
50164,55:47.6,IMU,71764616,1,-0.002482014,0.09917334,0.006007407,-1.856426,0.9499272,-9.428989,0,0,29.15429,1,1,760,800
50217,55:47.6,IMU,71804600,0,0.01018763,0.1000828,0.006069703,-1.855318,0.9528002,-9.42488,0,0,29.1564,1,1,1000,1000
50218,55:47.6,IMU,71804600,1,0.0101548,0.1001336,0.006185038,-1.855206,0.9534665,-9.425842,0,0,29.1564,1,1,760,800
50315,55:47.6,IMU,71844584,0,0.02137011,0.1024168,0.00680055,-1.854247,0.9566383,-9.409163,0,0,29.15851,1,1,1000,1000
50316,55:47.6,IMU,71844584,1,0.02110459,0.102124,0.006892547,-1.851935,0.955122,-9.410086,0,0,29.15851,1,1,760,800
50366,55:47.7,IMU,71885401,0,0.03459138,0.1040247,0.007999116,-1.850485,0.9589165,-9.396223,0,0,29.16068,1,1,1000,1000
50367,55:47.7,IMU,71885401,1,0.03456753,0.1039521,0.007802948,-1.852165,0.9605746,-9.39725,0,0,29.16063,1,1,760,800
50418,55:47.7,IMU,71925385,0,0.04739327,0.1090059,0.01001623,-1.847851,0.9668516,-9.393124,0,0,29.16279,1,1,1000,1000
50419,55:47.7,IMU,71925385,1,0.04734863,0.1088082,0.009834647,-1.847678,0.9650332,-9.391891,0,0,29.16274,1,1,760,800
50519,55:47.8,IMU,71965369,0,0.06297718,0.1084421,0.01287974,-1.843004,0.9702399,-9.37681,0,0,29.1649,1,1,1000,1000
50520,55:47.8,IMU,71965369,1,0.06270786,0.108572,0.01283867,-1.843841,0.9727477,-9.374901,0,0,29.16485,1,1,760,800
50573,55:47.8,IMU,72005353,0,0.07817684,0.1066542,0.01670168,-1.837776,0.9761686,-9.369987,0,0,29.16701,1,1,1000,1000
50574,55:47.8,IMU,72005353,1,0.07811132,0.1066695,0.01671493,-1.837519,0.9754514,-9.367836,0,0,29.16696,1,1,760,800
50673,55:47.8,IMU,72045337,0,0.08526355,0.1067017,0.02178523,-1.830032,0.9813643,-9.360979,0,0,29.16912,1,1,1000,1000
50674,55:47.8,IMU,72045337,1,0.08530597,0.1068294,0.02161029,-1.830012,0.981941,-9.359637,0,0,29.16907,1,1,760,800
50724,55:47.9,IMU,72085321,0,0.09379695,0.109193,0.027923,-1.823121,0.9874057,-9.351372,0,0,29.17123,1,1,1000,1000
50725,55:47.9,IMU,72085321,1,0.09385929,0.1090707,0.0279967,-1.822071,0.9875873,-9.351574,0,0,29.17118,1,1,760,800
50776,55:47.9,IMU,72125305,0,0.1009363,0.1098877,0.03499402,-1.814042,0.9929003,-9.342759,0,0,29.17334,1,1,1000,1000
50777,55:47.9,IMU,72125305,1,0.1007909,0.1097823,0.03504774,-1.816206,0.9914183,-9.343156,0,0,29.17329,1,1,760,800
50876,55:48.0,IMU,72165289,0,0.1065231,0.1104814,0.04276964,-1.803376,0.9979433,-9.336151,0,0,29.17545,1,1,1000,1000
50877,55:48.0,IMU,72165289,1,0.1063561,0.1103613,0.04250588,-1.805234,0.9978271,-9.333941,0,0,29.1754,1,1,760,800
50930,55:48.0,IMU,72205273,0,0.1117959,0.1110555,0.05162811,-1.791773,1.005655,-9.331723,0,0,29.17756,1,1,1000,1000
50931,55:48.0,IMU,72205273,1,0.1115587,0.1110001,0.05145681,-1.79162,1.005121,-9.33133,0,0,29.17751,1,1,760,800
51028,55:48.0,IMU,72245257,0,0.1133851,0.1129125,0.06120653,-1.778708,1.010047,-9.322674,0,0,29.17967,1,1,1000,1000
51029,55:48.0,IMU,72245257,1,0.1132291,0.1127953,0.06106519,-1.778071,1.011573,-9.323813,0,0,29.17962,1,1,760,800
51079,55:48.1,IMU,72285241,0,0.1131675,0.1168259,0.07154991,-1.765325,1.016117,-9.317356,0,0,29.18178,1,1,1000,1000
51080,55:48.1,IMU,72285241,1,0.1131622,0.1167038,0.07156417,-1.764883,1.016768,-9.318013,0,0,29.18173,1,1,760,800
51131,55:48.1,IMU,72325225,0,0.1125992,0.1184052,0.08203541,-1.750601,1.02092,-9.310752,0,0,29.18384,1,1,1000,1000
51132,55:48.1,IMU,72325225,1,0.1127069,0.1183126,0.08213643,-1.748083,1.02449,-9.310124,0,0,29.18384,1,1,760,800
51230,55:48.2,IMU,72365209,0,0.1132113,0.1175663,0.09312398,-1.732438,1.026471,-9.307561,0,0,29.18595,1,1,1000,1000
51231,55:48.2,IMU,72365209,1,0.1132553,0.1174802,0.09294303,-1.733242,1.025634,-9.307269,0,0,29.18595,1,1,760,800
51284,55:48.2,IMU,72405193,0,0.1146747,0.1184883,0.1044804,-1.715106,1.032248,-9.302763,0,0,29.18806,1,1,1000,1000
51285,55:48.2,IMU,72405193,1,0.11463,0.1186534,0.1048627,-1.714122,1.034887,-9.30324,0,0,29.18806,1,1,760,800
51385,55:48.2,IMU,72445177,0,0.1161225,0.1219094,0.1163365,-1.694069,1.037491,-9.298337,0,0,29.19016,1,1,1000,1000
51386,55:48.2,IMU,72445177,1,0.1160535,0.1219067,0.1164447,-1.692892,1.040423,-9.298055,0,0,29.19016,1,1,760,800
51440,55:48.3,IMU,72485161,0,0.117177,0.1269521,0.1284432,-1.674282,1.042893,-9.29558,0,0,29.19227,1,1,1000,1000
51441,55:48.3,IMU,72485161,1,0.1168769,0.1267754,0.1285936,-1.67578,1.042892,-9.293502,0,0,29.19227,1,1,760,800
51493,55:48.3,IMU,72525145,0,0.1192235,0.1297556,0.1407554,-1.651106,1.049287,-9.289594,0,0,29.19438,1,1,1000,1000
51494,55:48.3,IMU,72525145,1,0.1193162,0.1298495,0.1409304,-1.651883,1.049028,-9.291201,0,0,29.19438,1,1,760,800
51594,55:48.4,IMU,72565129,0,0.1216568,0.1316525,0.1533499,-1.626932,1.053177,-9.288013,0,0,29.19649,1,1,1000,1000
51595,55:48.4,IMU,72565129,1,0.1214482,0.1316245,0.1531809,-1.628845,1.052431,-9.290148,0,0,29.19649,1,1,760,800
51649,55:48.4,IMU,72605113,0,0.123557,0.1323253,0.1663021,-1.602306,1.059478,-9.288399,0,0,29.19859,1,1,1000,1000
51650,55:48.4,IMU,72605113,1,0.1237743,0.1321858,0.1665396,-1.603824,1.059785,-9.286331,0,0,29.19859,1,1,760,800
51748,55:48.4,IMU,72645097,0,0.122351,0.1349944,0.1796733,-1.575675,1.063337,-9.289502,0,0,29.2007,1,1,1000,1000
51749,55:48.4,IMU,72645097,1,0.1224247,0.1349034,0.1795857,-1.576934,1.065258,-9.290137,0,0,29.2007,1,1,760,800
51800,55:48.5,IMU,72685081,0,0.1254251,0.1381733,0.1933239,-1.547551,1.067704,-9.282858,0,0,29.20281,1,1,1000,1000
51801,55:48.5,IMU,72685081,1,0.1253713,0.1383256,0.193412,-1.546332,1.068295,-9.28536,0,0,29.20281,1,1,760,800
51852,55:48.5,IMU,72725065,0,0.127436,0.1403114,0.2071748,-1.519441,1.074118,-9.280138,0,0,29.20497,1,1,1000,1000
51853,55:48.5,IMU,72725065,1,0.1273836,0.1404733,0.2070806,-1.519347,1.073001,-9.279457,0,0,29.20497,1,1,760,800
51951,55:48.6,IMU,72765049,0,0.1297364,0.1438719,0.2218001,-1.488291,1.077352,-9.287374,0,0,29.20707,1,1,1000,1000
51952,55:48.6,IMU,72765049,1,0.1296981,0.1437857,0.2215695,-1.48763,1.077104,-9.288411,0,0,29.20707,1,1,760,800
52005,55:48.6,IMU,72805033,0,0.132121,0.1431392,0.2366568,-1.456241,1.083371,-9.277937,0,0,29.20918,1,1,1000,1000
52006,55:48.6,IMU,72805033,1,0.132393,0.1430722,0.2367337,-1.455569,1.081252,-9.280185,0,0,29.20918,1,1,760,800
52103,55:48.6,IMU,72845017,0,0.134428,0.1435555,0.2521214,-1.423702,1.086283,-9.285954,0,0,29.21128,1,1,1000,1000
52104,55:48.6,IMU,72845017,1,0.1344769,0.1434236,0.2520383,-1.423584,1.087191,-9.285959,0,0,29.21128,1,1,760,800
52154,55:48.7,IMU,72885001,0,0.1379127,0.1457543,0.2682523,-1.389958,1.090456,-9.281124,0,0,29.21339,1,1,1000,1000
52155,55:48.7,IMU,72885001,1,0.137825,0.1456289,0.2685464,-1.389238,1.089115,-9.280548,0,0,29.21339,1,1,760,800
52206,55:48.7,IMU,72924985,0,0.1412359,0.1470931,0.2851461,-1.353584,1.093029,-9.278833,0,0,29.21544,1,1,1000,1000
52207,55:48.7,IMU,72924985,1,0.1413833,0.1470607,0.2852069,-1.350663,1.094129,-9.279529,0,0,29.21544,1,1,760,800
52305,55:48.8,IMU,72964969,0,0.1431247,0.1463377,0.3028444,-1.315958,1.098132,-9.287303,0,0,29.21754,1,1,1000,1000
52306,55:48.8,IMU,72964969,1,0.1429299,0.1461853,0.3026633,-1.318631,1.097206,-9.288076,0,0,29.21754,1,1,760,800
52360,55:48.8,IMU,73004953,0,0.1483367,0.1454923,0.3212835,-1.277725,1.100805,-9.285954,0,0,29.21965,1,1,1000,1000
52361,55:48.8,IMU,73004953,1,0.1481861,0.1454516,0.3214535,-1.277735,1.101239,-9.287418,0,0,29.21965,1,1,760,800
52460,55:48.8,IMU,73044937,0,0.1509273,0.1458801,0.3406593,-1.238031,1.10278,-9.291151,0,0,29.22175,1,1,1000,1000
52461,55:48.8,IMU,73044937,1,0.1508745,0.1458269,0.3405998,-1.238905,1.102371,-9.292681,0,0,29.22175,1,1,760,800
52511,55:48.9,IMU,73084921,0,0.1548611,0.147775,0.3610822,-1.197218,1.106708,-9.299798,0,0,29.22386,1,1,1000,1000
52512,55:48.9,IMU,73084921,1,0.1549005,0.1477461,0.3611721,-1.19715,1.105099,-9.299955,0,0,29.22386,1,1,760,800
52563,55:48.9,IMU,73124905,0,0.1587201,0.148026,0.3825184,-1.155261,1.107279,-9.298706,0,0,29.22596,1,1,1000,1000
52564,55:48.9,IMU,73124905,1,0.1588761,0.1480007,0.3825009,-1.156344,1.108507,-9.298809,0,0,29.22596,1,1,760,800
52663,55:49.0,IMU,73164889,0,0.162656,0.1469519,0.405172,-1.112733,1.108404,-9.304311,0,0,29.22806,1,1,1000,1000
52664,55:49.0,IMU,73164889,1,0.1628083,0.147052,0.4054366,-1.110233,1.10847,-9.304464,0,0,29.22806,1,1,760,800
52717,55:49.0,IMU,73204873,0,0.1663679,0.1448765,0.4286345,-1.068511,1.109316,-9.308132,0,0,29.23017,1,1,1000,1000
52718,55:49.0,IMU,73204873,1,0.1663862,0.1449893,0.4287581,-1.071838,1.109565,-9.308681,0,0,29.23017,1,1,760,800
52815,55:49.0,IMU,73244857,0,0.1716286,0.1443156,0.453411,-1.024322,1.108436,-9.314753,0,0,29.23227,1,1,1000,1000
52816,55:49.0,IMU,73244857,1,0.1716052,0.1442435,0.4530955,-1.025023,1.10763,-9.312449,0,0,29.23227,1,1,760,800
52867,55:49.1,IMU,73284841,0,0.1765174,0.1451518,0.4795375,-0.9780487,1.105463,-9.319246,0,0,29.23437,1,1,1000,1000
52868,55:49.1,IMU,73284841,1,0.1765456,0.1450095,0.4797394,-0.9739448,1.104422,-9.317371,0,0,29.23437,1,1,760,800
52919,55:49.1,IMU,73324825,0,0.1816721,0.1437349,0.5068344,-0.930537,1.104843,-9.32427,0,0,29.23647,1,1,1000,1000
52920,55:49.1,IMU,73324825,1,0.1815297,0.1436436,0.5065822,-0.9320092,1.106082,-9.324513,0,0,29.23647,1,1,760,800
53018,55:49.2,IMU,73364809,0,0.1864725,0.1402535,0.5353718,-0.8832515,1.102253,-9.330233,0,0,29.23857,1,1,1000,1000
53019,55:49.2,IMU,73364809,1,0.1865065,0.1401929,0.5356768,-0.8833618,1.101869,-9.329563,0,0,29.23857,1,1,760,800
53072,55:49.2,IMU,73404793,0,0.1902728,0.1339099,0.5651885,-0.8367906,1.097356,-9.335281,0,0,29.24067,1,1,1000,1000
53073,55:49.2,IMU,73404793,1,0.1901462,0.1340925,0.5652299,-0.8340614,1.096519,-9.336903,0,0,29.24067,1,1,760,800
53173,55:49.2,IMU,73444777,0,0.1941477,0.125182,0.596228,-0.7871653,1.092084,-9.345158,0,0,29.24278,1,1,1000,1000
53174,55:49.2,IMU,73444777,1,0.1939991,0.1252494,0.5956584,-0.7880263,1.089775,-9.34483,0,0,29.24278,1,1,760,800
53227,55:49.3,IMU,73484761,0,0.1969076,0.1165917,0.6283936,-0.7383235,1.086116,-9.35494,0,0,29.24488,1,1,1000,1000
53228,55:49.3,IMU,73484761,1,0.1969161,0.1166512,0.6285952,-0.7379624,1.081725,-9.354771,0,0,29.24488,1,1,760,800
53279,55:49.3,IMU,73524745,0,0.1975428,0.1012378,0.6614933,-0.6890625,1.076247,-9.367066,0,0,29.24698,1,1,1000,1000
53280,55:49.3,IMU,73524745,1,0.1974948,0.1011844,0.6612365,-0.6879527,1.07991,-9.368602,0,0,29.24698,1,1,760,800
53380,55:49.4,IMU,73564729,0,0.1960372,0.08200394,0.6953408,-0.6398638,1.066038,-9.380972,0,0,29.24908,1,1,1000,1000
53381,55:49.4,IMU,73564729,1,0.1959787,0.08200304,0.6955689,-0.6391529,1.066276,-9.379758,0,0,29.24908,1,1,760,800
53434,55:49.4,IMU,73604713,0,0.1954006,0.05867761,0.729521,-0.5915923,1.053698,-9.395121,0,0,29.25118,1,1,1000,1000
53435,55:49.4,IMU,73604713,1,0.1955909,0.05876775,0.7293397,-0.5905186,1.051377,-9.393471,0,0,29.25118,1,1,760,800
53533,55:49.4,IMU,73644697,0,0.192639,0.04096697,0.7638942,-0.5428212,1.039804,-9.411222,0,0,29.25328,1,1,1000,1000
53534,55:49.4,IMU,73644697,1,0.1927877,0.04110909,0.7632319,-0.5453287,1.039745,-9.411195,0,0,29.25328,1,1,760,800
53585,55:49.5,IMU,73684681,0,0.1890385,0.02336356,0.7976806,-0.4949035,1.024763,-9.426709,0,0,29.25538,1,1,1000,1000
53586,55:49.5,IMU,73684681,1,0.1891811,0.0232774,0.7979443,-0.4985732,1.026932,-9.427423,0,0,29.25538,1,1,760,800
53638,55:49.5,IMU,73724665,0,0.1850826,0.006854245,0.8306389,-0.4507843,1.006744,-9.446884,0,0,29.25748,1,1,1000,1000
53639,55:49.5,IMU,73724665,1,0.1851986,0.0070528,0.8302104,-0.4525135,1.006287,-9.446005,0,0,29.25748,1,1,760,800
53737,55:49.6,IMU,73764649,0,0.176731,-0.009708663,0.861945,-0.4063608,0.9864548,-9.467287,0,0,29.25957,1,1,1000,1000
53738,55:49.6,IMU,73764649,1,0.1767288,-0.01002409,0.8622461,-0.4074486,0.9877306,-9.467512,0,0,29.25957,1,1,760,800
53791,55:49.6,IMU,73804633,0,0.1696817,-0.03312501,0.8908237,-0.3655221,0.9641825,-9.479341,0,0,29.26167,1,1,1000,1000
53792,55:49.6,IMU,73804633,1,0.1698225,-0.03302898,0.8906845,-0.3619507,0.9628693,-9.480581,0,0,29.26167,1,1,760,800
53889,55:49.6,IMU,73844617,0,0.160668,-0.05363772,0.9168846,-0.3229014,0.9403664,-9.502933,0,0,29.26377,1,1,1000,1000
53890,55:49.6,IMU,73844617,1,0.1608582,-0.0531465,0.9164692,-0.3266031,0.9422019,-9.500587,0,0,29.26377,1,1,760,800
53943,55:49.7,IMU,73884601,0,0.1495948,-0.07325543,0.9397147,-0.2852705,0.9137692,-9.524828,0,0,29.26587,1,1,1000,1000
53944,55:49.7,IMU,73884601,1,0.1497041,-0.07324217,0.939683,-0.2857162,0.9124491,-9.52131,0,0,29.26587,1,1,760,800
53995,55:49.7,IMU,73924585,0,0.1376929,-0.09401175,0.9583449,-0.2493288,0.8858924,-9.544151,0,0,29.26797,1,1,1000,1000
53996,55:49.7,IMU,73924585,1,0.1379426,-0.09373651,0.9581572,-0.2524302,0.8887829,-9.546704,0,0,29.26797,1,1,760,800
54095,55:49.8,IMU,73965402,0,0.1245393,-0.1134035,0.9727116,-0.2178906,0.853562,-9.571869,0,0,29.27012,1,1,1000,1000
54096,55:49.8,IMU,73965402,1,0.1248264,-0.1131422,0.9725683,-0.2149907,0.8576471,-9.572931,0,0,29.27007,1,1,760,800
54150,55:49.8,IMU,74005386,0,0.1090772,-0.1280022,0.9816851,-0.1873223,0.8241191,-9.595404,0,0,29.27221,1,1,1000,1000
54151,55:49.8,IMU,74005386,1,0.1092306,-0.1278488,0.9816755,-0.1879998,0.8242183,-9.595093,0,0,29.27216,1,1,760,800
54250,55:49.8,IMU,74045370,0,0.09716669,-0.1402819,0.9853138,-0.1605827,0.7919555,-9.6191,0,0,29.27431,1,1,1000,1000
54251,55:49.8,IMU,74045370,1,0.09739029,-0.1401541,0.9853119,-0.1601455,0.7937721,-9.620642,0,0,29.27426,1,1,760,800
54301,55:49.9,IMU,74085354,0,0.08931719,-0.1502173,0.9833558,-0.1382017,0.7582653,-9.64562,0,0,29.27641,1,1,1000,1000
54302,55:49.9,IMU,74085354,1,0.08969004,-0.1501493,0.9835557,-0.1385719,0.7618167,-9.644634,0,0,29.27636,1,1,760,800
54353,55:49.9,IMU,74125338,0,0.08002238,-0.1584443,0.9759049,-0.1172106,0.7245294,-9.666262,0,0,29.27851,1,1,1000,1000
54354,55:49.9,IMU,74125338,1,0.08012275,-0.158342,0.9759696,-0.1187275,0.7244475,-9.663626,0,0,29.27845,1,1,760,800
54453,55:50.0,IMU,74165322,0,0.07079235,-0.167221,0.9628887,-0.1000361,0.6896919,-9.690333,0,0,29.2806,1,1,1000,1000
54454,55:50.0,IMU,74165322,1,0.07122425,-0.1670974,0.9632109,-0.09982692,0.691538,-9.689496,0,0,29.28055,1,1,760,800
54507,55:50.0,IMU,74205306,0,0.0602907,-0.1741628,0.9446003,-0.08601872,0.6562347,-9.714864,0,0,29.2827,1,1,1000,1000
54508,55:50.0,IMU,74205306,1,0.06022625,-0.1742351,0.9445572,-0.08833569,0.6593922,-9.714329,0,0,29.28264,1,1,760,800
54605,55:50.0,IMU,74245290,0,0.05219152,-0.1784315,0.921473,-0.07581271,0.6210249,-9.74148,0,0,29.28479,1,1,1000,1000
54606,55:50.0,IMU,74245290,1,0.05235829,-0.1784046,0.9218469,-0.07429559,0.623339,-9.741282,0,0,29.28474,1,1,760,800
54656,55:50.1,IMU,74285274,0,0.04514766,-0.17762,0.8937603,-0.06811974,0.5878351,-9.767005,0,0,29.28689,1,1,1000,1000
54657,55:50.1,IMU,74285274,1,0.04525173,-0.177581,0.8937232,-0.06625436,0.5884008,-9.765535,0,0,29.28683,1,1,760,800
54708,55:50.1,IMU,74325258,0,0.0369943,-0.1737885,0.8620906,-0.06312368,0.5561121,-9.790528,0,0,29.28898,1,1,1000,1000
54709,55:50.1,IMU,74325258,1,0.03720866,-0.1739079,0.8626211,-0.06328994,0.5562967,-9.791613,0,0,29.28893,1,1,760,800
54807,55:50.2,IMU,74365242,0,0.0256499,-0.1675986,0.8269359,-0.06063824,0.5245908,-9.815166,0,0,29.29108,1,1,1000,1000
54808,55:50.2,IMU,74365242,1,0.02594552,-0.1677767,0.8277683,-0.06061542,0.5242764,-9.815768,0,0,29.29102,1,1,760,800
54861,55:50.2,IMU,74405226,0,0.01391412,-0.1589878,0.7896736,-0.06049351,0.4953446,-9.840464,0,0,29.29312,1,1,1000,1000
54862,55:50.2,IMU,74405226,1,0.01374709,-0.1586487,0.7890708,-0.06144516,0.4954142,-9.840505,0,0,29.29312,1,1,760,800
54962,55:50.2,IMU,74445210,0,0.004739359,-0.1489126,0.7493365,-0.06490642,0.4669259,-9.865199,0,0,29.29521,1,1,1000,1000
54963,55:50.2,IMU,74445210,1,0.004642847,-0.1490903,0.749046,-0.0643061,0.4651869,-9.864264,0,0,29.29521,1,1,760,800
55016,55:50.3,IMU,74485194,0,-0.002884598,-0.132024,0.7074076,-0.06980966,0.4394885,-9.885383,0,0,29.29731,1,1,1000,1000
55017,55:50.3,IMU,74485194,1,-0.002882817,-0.1317829,0.706462,-0.06978073,0.4389898,-9.886932,0,0,29.29731,1,1,760,800
55069,55:50.3,IMU,74525178,0,-0.01129512,-0.1154036,0.6644128,-0.07906908,0.4139193,-9.905984,0,0,29.2994,1,1,1000,1000
55070,55:50.3,IMU,74525178,1,-0.0112906,-0.115355,0.663978,-0.07665461,0.4134187,-9.90593,0,0,29.2994,1,1,760,800
55170,55:50.4,IMU,74565162,0,-0.01975985,-0.1029196,0.6210682,-0.08865894,0.3895991,-9.921302,0,0,29.30149,1,1,1000,1000
55171,55:50.4,IMU,74565162,1,-0.01980349,-0.1029666,0.6210135,-0.08853415,0.3876441,-9.921105,0,0,29.30149,1,1,760,800
55225,55:50.4,IMU,74605146,0,-0.02697689,-0.09307753,0.5778053,-0.1008376,0.3648063,-9.937218,0,0,29.30359,1,1,1000,1000
55226,55:50.4,IMU,74605146,1,-0.02686919,-0.09290589,0.5772995,-0.09874155,0.365793,-9.938371,0,0,29.30359,1,1,760,800
55324,55:50.4,IMU,74645130,0,-0.03109712,-0.08404465,0.5355901,-0.1155385,0.3443158,-9.954728,0,0,29.30568,1,1,1000,1000
55325,55:50.4,IMU,74645130,1,-0.03105704,-0.08408205,0.5355157,-0.1159829,0.3451334,-9.952644,0,0,29.30568,1,1,760,800
55376,55:50.5,IMU,74685114,0,-0.03444872,-0.07763362,0.4946495,-0.1310271,0.3239625,-9.960571,0,0,29.30777,1,1,1000,1000
55377,55:50.5,IMU,74685114,1,-0.03415364,-0.07759371,0.4937803,-0.1317008,0.3265306,-9.959948,0,0,29.30777,1,1,760,800
55428,55:50.5,IMU,74725098,0,-0.03631797,-0.07251953,0.45559,-0.1491103,0.3051316,-9.978103,0,0,29.30986,1,1,1000,1000
55429,55:50.5,IMU,74725098,1,-0.03632285,-0.07245646,0.4554216,-0.1486813,0.3040941,-9.976591,0,0,29.30986,1,1,760,800
55527,55:50.6,IMU,74765082,0,-0.04113027,-0.07098052,0.4188198,-0.1668818,0.2863437,-9.990458,0,0,29.31196,1,1,1000,1000
55528,55:50.6,IMU,74765082,1,-0.04092665,-0.0711687,0.4189718,-0.1683797,0.2866055,-9.991024,0,0,29.31196,1,1,760,800
55583,55:50.6,IMU,74805066,0,-0.04695186,-0.06840774,0.3843958,-0.1869826,0.2720757,-10.00269,0,0,29.3141,1,1,1000,1000
55584,55:50.6,IMU,74805066,1,-0.04697232,-0.06835142,0.3841505,-0.1860754,0.2702687,-10.00248,0,0,29.3141,1,1,760,800
55681,55:50.6,IMU,74845050,0,-0.04582851,-0.06387818,0.3523684,-0.2082748,0.2553207,-10.00934,0,0,29.31619,1,1,1000,1000
55682,55:50.6,IMU,74845050,1,-0.04567823,-0.06383802,0.3526449,-0.2080503,0.2554873,-10.01254,0,0,29.31619,1,1,760,800
55732,55:50.7,IMU,74885034,0,-0.04554349,-0.06065364,0.3232244,-0.2315896,0.2388291,-10.01597,0,0,29.31828,1,1,1000,1000
55733,55:50.7,IMU,74885034,1,-0.04558766,-0.06081159,0.3230073,-0.2329233,0.2394275,-10.01699,0,0,29.31828,1,1,760,800
55784,55:50.7,IMU,74925018,0,-0.05074999,-0.05790484,0.2963285,-0.2557164,0.2267002,-10.03429,0,0,29.32037,1,1,1000,1000
